330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m)
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00508,0.01016,0.0076199999999999,0.01016
0.01016,0.0152399999999999,0.02032,0.01016
0.01016,0.0152399999999999,0.02032,0.01016
0.0076199999999999,0.0152399999999999,0.02032,0.01016
0.00508,0.0152399999999999,0.02032,0.01016
0.00508,0.0152399999999999,0.02032,0.01016
0.00254,0.0076199999999999,0.02032,0.00508
0.01016,0.01016,0.02286,0.0127
0.0152399999999999,0.02032,0.0304799999999999,0.0177799999999999
0.0152399999999999,0.02032,0.0304799999999999,0.0177799999999999
0.0152399999999999,0.02032,0.0304799999999999,0.0152399999999999
0.0127,0.02032,0.0304799999999999,0.01016
0.0127,0.02032,0.02794,0.00508
0.01016,0.02032,0.02794,0.0
0.0076199999999999,0.02794,0.0254,0.01016
0.0076199999999999,0.0355599999999999,0.03302,0.0127
0.00508,0.0355599999999999,0.03302,0.01016
0.0,0.0304799999999999,0.0304799999999999,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.0304799999999999,0.02794,0.0
0.0,0.02794,0.02794,0.0
0.0,0.02794,0.02286,0.0
0.0,0.03302,0.02032,0.0
0.0,0.0355599999999999,0.0177799999999999,0.0
0.0,0.0355599999999999,0.02032,0.0
0.0,0.03302,0.0177799999999999,0.0
0.0,0.03302,0.0177799999999999,0.0
0.0,0.03302,0.0127,0.0
0.0,0.03302,0.0127,0.0
0.01016,0.04826,0.02286,0.0076199999999999
0.0076199999999999,0.04826,0.02286,0.00508
0.0076199999999999,0.04826,0.02286,0.00508
0.0,0.04826,0.0177799999999999,0.0
0.0,0.04826,0.0177799999999999,0.0
0.0,0.04826,0.0177799999999999,0.0
0.0,0.04826,0.0177799999999999,0.0
0.0,0.04826,0.0152399999999999,0.0
0.0,0.04826,0.0152399999999999,0.0
0.0,0.04826,0.0177799999999999,0.0
0.0,0.04826,0.0177799999999999,0.0
0.00508,0.05334,0.0177799999999999,0.01016
0.00508,0.05334,0.02032,0.01016
0.0076199999999999,0.05334,0.02032,0.01016
0.0076199999999999,0.05334,0.02032,0.01016
0.01016,0.05334,0.02032,0.01016
0.01016,0.05334,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0127,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.05588,0.02032,0.01016
0.0152399999999999,0.0635,0.02794,0.0127
0.02794,0.0888999999999999,0.05334,0.03302
0.0304799999999999,0.1041399999999999,0.06858,0.03302
0.0304799999999999,0.1041399999999999,0.0711199999999999,0.03302
0.0304799999999999,0.1041399999999999,0.0736599999999999,0.0380999999999999
0.0304799999999999,0.1041399999999999,0.0736599999999999,0.0380999999999999
0.0431799999999999,0.127,0.09144,0.0508
0.0431799999999999,0.127,0.09144,0.05588
0.0508,0.1397,0.1016,0.0609599999999999
0.0508,0.1397,0.1016,0.0609599999999999
0.0508,0.1422399999999999,0.1016,0.0609599999999999
0.0508,0.14478,0.1016,0.0609599999999999
0.0508,0.14478,0.1016,0.0609599999999999
0.0508,0.14478,0.1016,0.0609599999999999
0.0508,0.14478,0.1016,0.0609599999999999
0.08128,0.17526,0.1219199999999999,0.0711199999999999
0.09906,0.19304,0.127,0.08128
0.1041399999999999,0.19558,0.13208,0.08128
0.12446,0.2209799999999999,0.1473199999999999,0.09398
0.1422399999999999,0.2336799999999999,0.16002,0.1016
0.14986,0.2438399999999999,0.16256,0.1041399999999999
0.14986,0.24892,0.1676399999999999,0.1041399999999999
0.17018,0.2794,0.19304,0.12446
0.18288,0.2844799999999999,0.19812,0.127
0.18288,0.2844799999999999,0.19812,0.127
0.18288,0.28956,0.20066,0.13208
0.18542,0.28956,0.2032,0.13462
0.19304,0.28956,0.2032,0.1397
0.2032,0.31242,0.23622,0.16002
0.21082,0.31496,0.23876,0.1676399999999999
0.21082,0.32004,0.2463799999999999,0.1727199999999999
0.21082,0.32258,0.2463799999999999,0.1727199999999999
0.21082,0.32258,0.2463799999999999,0.1727199999999999
0.21082,0.32258,0.2463799999999999,0.1727199999999999
0.21082,0.32258,0.2463799999999999,0.1727199999999999
0.21082,0.32258,0.2463799999999999,0.1727199999999999
0.21336,0.32258,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1727199999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32004,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32258,0.2463799999999999,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.25146,0.1777999999999999
0.2158999999999999,0.32258,0.254,0.1777999999999999
0.2158999999999999,0.32258,0.25908,0.1777999999999999
0.2158999999999999,0.33274,0.26416,0.1803399999999999
0.2158999999999999,0.33274,0.26416,0.1803399999999999
0.2158999999999999,0.33274,0.2667,0.1803399999999999
0.2158999999999999,0.33274,0.2667,0.1803399999999999
0.2158999999999999,0.33274,0.2667,0.18288
0.2158999999999999,0.33782,0.27432,0.18288
0.2158999999999999,0.34036,0.27432,0.18288
0.2158999999999999,0.34036,0.27432,0.18288
0.2158999999999999,0.35052,0.2844799999999999,0.18288
0.2158999999999999,0.35052,0.2844799999999999,0.18796
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2844799999999999,0.1905
0.2158999999999999,0.3555999999999999,0.2920999999999999,0.1905
0.22352,0.37084,0.3047999999999999,0.19812
0.22352,0.37338,0.30988,0.2032
0.22352,0.37846,0.31496,0.2057399999999999
0.23622,0.38608,0.32004,0.2082799999999999
0.254,0.3937,0.32766,0.21336
0.254,0.3937,0.32766,0.21336
0.254,0.3987799999999999,0.3302,0.21336
0.254,0.3987799999999999,0.3302,0.2209799999999999
0.254,0.42164,0.3429,0.2286
0.25654,0.42164,0.3429,0.2286
0.25654,0.42164,0.3479799999999999,0.2286
0.25654,0.42164,0.3479799999999999,0.2286
0.25654,0.42164,0.3479799999999999,0.2286
0.25654,0.42164,0.3479799999999999,0.2286
0.25654,0.42164,0.3479799999999999,0.2311399999999999
0.25908,0.42672,0.35052,0.2311399999999999
0.25908,0.42672,0.35052,0.2311399999999999
0.25908,0.42672,0.35052,0.2311399999999999
0.25908,0.42672,0.35052,0.2311399999999999
0.25654,0.42672,0.35052,0.2311399999999999
0.25146,0.4191,0.3479799999999999,0.2311399999999999
0.2413,0.4114799999999999,0.3479799999999999,0.22606
0.22606,0.40894,0.3454399999999999,0.21336
0.2336799999999999,0.41402,0.3454399999999999,0.2082799999999999
0.23876,0.4292599999999999,0.3606799999999999,0.21336
0.23876,0.4292599999999999,0.3606799999999999,0.2082799999999999
0.23876,0.4292599999999999,0.3606799999999999,0.2057399999999999
0.2413,0.4292599999999999,0.3606799999999999,0.2032
0.22352,0.4292599999999999,0.3606799999999999,0.19558
0.22352,0.4292599999999999,0.3606799999999999,0.18796
0.22606,0.4317999999999999,0.3581399999999999,0.18542
0.22606,0.43688,0.36322,0.1905
0.21336,0.43688,0.36322,0.18288
0.19812,0.43688,0.36322,0.1727199999999999
0.1727199999999999,0.43688,0.36322,0.15494
0.1727199999999999,0.4241799999999999,0.36322,0.1473199999999999
0.16002,0.42164,0.36322,0.1473199999999999
0.16256,0.4445,0.37846,0.15748
0.1676399999999999,0.45974,0.38862,0.1727199999999999
0.17018,0.4673599999999999,0.39624,0.1727199999999999
0.17018,0.47752,0.39624,0.1803399999999999
0.1727199999999999,0.5003799999999999,0.41402,0.18542
0.1777999999999999,0.51308,0.4191,0.19304
0.1777999999999999,0.51308,0.4191,0.1803399999999999
0.1651,0.508,0.4165599999999999,0.16002
0.1523999999999999,0.5003799999999999,0.4165599999999999,0.1422399999999999
0.13716,0.4927599999999999,0.4064,0.12446
0.1168399999999999,0.4876799999999999,0.39624,0.1041399999999999
0.13208,0.5054599999999999,0.4064,0.1168399999999999
0.13716,0.51308,0.4114799999999999,0.1219199999999999
0.13716,0.51308,0.4114799999999999,0.1219199999999999
0.12446,0.51308,0.40386,0.1143
0.10922,0.51054,0.39624,0.09906
0.09652,0.50292,0.37846,0.06858
0.0838199999999999,0.49784,0.36322,0.0431799999999999
0.0711199999999999,0.49784,0.3606799999999999,0.02286
0.05588,0.49784,0.3352799999999999,0.0
0.0431799999999999,0.49784,0.32258,0.0
0.0304799999999999,0.47752,0.2920999999999999,0.0
0.0152399999999999,0.47752,0.29972,0.0
0.00254,0.4826,0.30734,0.0
0.0,0.47244,0.2794,0.0
0.0,0.43942,0.2438399999999999,0.0
0.0,0.42164,0.22352,0.0
0.0,0.42164,0.21844,0.0
0.0,0.42164,0.21844,0.0
0.0,0.42164,0.2032,0.0
0.0,0.40386,0.19558,0.0
0.0,0.4114799999999999,0.1905,0.0
0.0,0.40132,0.17018,0.0
0.0,0.3606799999999999,0.13208,0.0
0.0,0.32004,0.0863599999999999,0.0
0.0,0.2717799999999999,0.0380999999999999,0.0
0.0,0.2463799999999999,0.01016,0.0
0.0,0.2057399999999999,0.0,0.0
0.0,0.1803399999999999,0.0,0.0
0.0,0.1803399999999999,0.0,0.0
0.0,0.1803399999999999,0.0,0.0
0.0,0.16256,0.0,0.0
0.0,0.1422399999999999,0.0,0.0
0.0,0.11938,0.0,0.0
0.0,0.08128,0.0,0.0
0.0,0.04572,0.0,0.0
0.0,0.0177799999999999,0.0,0.0
0.0,0.0152399999999999,0.0,0.0
0.0,0.0380999999999999,0.0,0.0
0.0,0.0431799999999999,0.0,0.0
0.0,0.04572,0.0,0.0
0.0,0.02032,0.0,0.0
0.0,0.01016,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.01016,0.02794,0.02794,0.00508
0.0127,0.0355599999999999,0.0355599999999999,0.0076199999999999
0.0127,0.0355599999999999,0.0355599999999999,0.00508
0.0127,0.0355599999999999,0.0355599999999999,0.00508
0.0152399999999999,0.04826,0.04826,0.01016
0.0152399999999999,0.0431799999999999,0.04826,0.01016
0.02286,0.0431799999999999,0.0508,0.01016
0.02286,0.0431799999999999,0.0508,0.01016
0.02286,0.0431799999999999,0.0508,0.01016
0.0254,0.04826,0.0508,0.01016
0.0254,0.04826,0.0508,0.01016
0.04064,0.0711199999999999,0.08128,0.02794
0.04064,0.0711199999999999,0.08128,0.02794
0.04064,0.0736599999999999,0.0838199999999999,0.02794
0.0584199999999999,0.09144,0.10668,0.04572
0.0584199999999999,0.09398,0.10668,0.04572
0.0584199999999999,0.09398,0.10668,0.04572
0.0609599999999999,0.09652,0.10668,0.04572
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.06858,0.11176,0.1219199999999999,0.0508
0.0761999999999999,0.1219199999999999,0.127,0.05588
0.0761999999999999,0.1219199999999999,0.127,0.05588
0.0761999999999999,0.1219199999999999,0.127,0.05588
0.0761999999999999,0.1219199999999999,0.12954,0.05588
0.0761999999999999,0.1219199999999999,0.12954,0.05588
0.0761999999999999,0.1397,0.1397,0.0584199999999999
0.0761999999999999,0.1422399999999999,0.1473199999999999,0.0584199999999999
0.0838199999999999,0.14986,0.14986,0.0635
0.09398,0.1523999999999999,0.1523999999999999,0.06604
0.09398,0.16002,0.15748,0.0736599999999999
0.1041399999999999,0.1676399999999999,0.16256,0.0838199999999999
0.10922,0.17526,0.1676399999999999,0.0888999999999999
0.11176,0.17526,0.1676399999999999,0.09144
0.11176,0.17526,0.1676399999999999,0.09144
0.11938,0.18288,0.17526,0.1016
0.11938,0.18288,0.17526,0.1016
0.11938,0.18288,0.1777999999999999,0.1016
0.1219199999999999,0.18796,0.1803399999999999,0.1016
0.127,0.1905,0.18288,0.11176
0.127,0.19812,0.18542,0.1168399999999999
0.13208,0.21336,0.19812,0.12954
0.13208,0.2158999999999999,0.20066,0.13208
0.13208,0.21844,0.20066,0.13462
0.13208,0.21844,0.20066,0.13462
0.13208,0.21844,0.2032,0.13462
0.13208,0.2209799999999999,0.2032,0.13462
0.13462,0.2209799999999999,0.2032,0.13462
0.13462,0.2209799999999999,0.2032,0.13716
0.13716,0.23622,0.21082,0.14478
0.13716,0.23622,0.21336,0.14478
0.1397,0.23876,0.21336,0.1473199999999999
0.1397,0.23876,0.21336,0.1473199999999999
0.1397,0.2413,0.21336,0.1473199999999999
0.1397,0.2413,0.21336,0.1473199999999999
0.15748,0.2717799999999999,0.2286,0.1777999999999999
0.16256,0.2844799999999999,0.23876,0.19558
0.16256,0.2844799999999999,0.23876,0.19558
0.17526,0.30226,0.2438399999999999,0.2082799999999999
0.2032,0.32004,0.26162,0.2158999999999999
0.21336,0.3352799999999999,0.27432,0.22606
0.21844,0.34036,0.2819399999999999,0.2311399999999999
0.21844,0.34036,0.2819399999999999,0.2311399999999999
0.21844,0.34036,0.2819399999999999,0.2311399999999999
0.22352,0.3454399999999999,0.2844799999999999,0.23622
0.2311399999999999,0.35306,0.28702,0.2438399999999999
0.2311399999999999,0.35306,0.28702,0.2438399999999999
0.2311399999999999,0.35306,0.28702,0.2438399999999999
0.25146,0.37846,0.2920999999999999,0.254
0.2717799999999999,0.4114799999999999,0.31496,0.2794
0.2794,0.4191,0.32004,0.28956
0.2819399999999999,0.42164,0.32258,0.28956
0.2819399999999999,0.42164,0.32258,0.28956
0.2819399999999999,0.42164,0.32258,0.28956
0.2844799999999999,0.4292599999999999,0.32512,0.2946399999999999
0.28702,0.4317999999999999,0.32512,0.2971799999999999
0.28702,0.4317999999999999,0.32512,0.2971799999999999
0.28702,0.4317999999999999,0.32512,0.2971799999999999
0.28702,0.4317999999999999,0.32766,0.2971799999999999
0.28702,0.4317999999999999,0.32766,0.2971799999999999
0.28956,0.43434,0.32766,0.2971799999999999
0.28956,0.43434,0.32766,0.2971799999999999
0.28956,0.43942,0.33274,0.29972
0.2920999999999999,0.4419599999999999,0.33274,0.3047999999999999
0.2920999999999999,0.44704,0.33782,0.3047999999999999
0.2920999999999999,0.44704,0.33782,0.30734
0.29972,0.45212,0.33782,0.31496
0.30734,0.4572,0.34036,0.31496
0.30734,0.4673599999999999,0.34036,0.32004
0.30734,0.4673599999999999,0.34036,0.32004
0.30734,0.4673599999999999,0.34036,0.32004
0.30734,0.4673599999999999,0.34036,0.32004
0.30734,0.4673599999999999,0.34036,0.32004
0.30988,0.4673599999999999,0.34036,0.32512
0.30988,0.4673599999999999,0.3479799999999999,0.32512
0.30988,0.47244,0.3479799999999999,0.3302
0.3175,0.47752,0.35052,0.3352799999999999
0.3175,0.47752,0.35052,0.3352799999999999
0.3175,0.47752,0.35052,0.3352799999999999
0.3175,0.47752,0.35052,0.3352799999999999
0.3175,0.4800599999999999,0.35306,0.3352799999999999
0.3175,0.4800599999999999,0.35306,0.3352799999999999
0.3175,0.4800599999999999,0.35306,0.3352799999999999
0.3175,0.4800599999999999,0.35306,0.3352799999999999
0.3175,0.4800599999999999,0.35306,0.3352799999999999
0.3175,0.49022,0.35306,0.3352799999999999
0.3175,0.49784,0.35306,0.3352799999999999
0.3175,0.49784,0.35306,0.3352799999999999
0.3175,0.49784,0.35306,0.3352799999999999
0.3175,0.49784,0.35306,0.3352799999999999
0.3175,0.49784,0.35306,0.33782
0.32004,0.5257799999999999,0.36322,0.35306
0.32004,0.53594,0.37338,0.3606799999999999
0.32004,0.54102,0.37592,0.36576
0.32004,0.5435599999999999,0.37846,0.3682999999999999
0.3302,0.5461,0.381,0.37084
0.3302,0.54864,0.381,0.37084
0.3302,0.5715,0.3937,0.38608
0.3429,0.5841999999999999,0.40386,0.3987799999999999
0.3454399999999999,0.5892799999999999,0.40386,0.3987799999999999
0.3454399999999999,0.5892799999999999,0.40386,0.3987799999999999
0.3454399999999999,0.5892799999999999,0.40386,0.3987799999999999
0.35052,0.60452,0.41402,0.4114799999999999
0.36576,0.6273799999999999,0.4292599999999999,0.4317999999999999
0.37084,0.63754,0.43942,0.43942
0.37084,0.63754,0.43942,0.43942
0.37592,0.64262,0.4445,0.4445
0.37846,0.64516,0.44704,0.44704
0.4114799999999999,0.68326,0.4749799999999999,0.4673599999999999
0.4114799999999999,0.68326,0.4749799999999999,0.4673599999999999
0.41402,0.68326,0.47752,0.47752
0.41402,0.6858,0.47752,0.47752
0.4191,0.6858,0.47752,0.4800599999999999
0.43688,0.7111999999999999,0.4927599999999999,0.49784
0.43688,0.7111999999999999,0.4927599999999999,0.49784
0.43688,0.7111999999999999,0.4952999999999999,0.49784
0.43688,0.7111999999999999,0.4952999999999999,0.49784
0.43688,0.71374,0.49784,0.49784
0.43942,0.7213599999999999,0.50292,0.50292
0.4445,0.72898,0.508,0.5054599999999999
0.44958,0.7365999999999999,0.51308,0.51054
0.45212,0.74676,0.5206999999999999,0.51816
0.4673599999999999,0.78232,0.54864,0.5334
0.4749799999999999,0.78232,0.54864,0.54102
0.4749799999999999,0.78232,0.54864,0.54102
0.4876799999999999,0.7975599999999999,0.5588,0.55118
0.4876799999999999,0.7975599999999999,0.5588,0.55118
0.49784,0.80264,0.56642,0.55626
0.50292,0.81534,0.57658,0.5689599999999999
0.508,0.8255,0.5892799999999999,0.57912
0.51308,0.8255,0.5892799999999999,0.58166
