prcp (mm/day),tmax (deg c),tmin (deg c),330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m),533_SWE (m),684_SWE (m),814_SWE (m),896_SWE (m),1118_SWE (m),1145_SWE (m)
0.0,-0.02,-12.0,0.09652,0.1803399999999999,0.11176,0.09398,,,,,,
2.06,1.87,-4.93,0.09652,0.1803399999999999,0.11176,0.09398,,,,,,
0.7,10.02,0.05,0.10922,0.19304,0.1219199999999999,0.1041399999999999,,,,,,
17.81,9.5,-1.24,0.10922,0.19812,0.1219199999999999,0.1016,,,,,,
7.1,-0.86,-11.45,0.1422399999999999,0.2438399999999999,0.127,0.11938,,,,,,
0.0,-6.81,-19.16,0.1422399999999999,0.2438399999999999,0.127,0.11938,,,,,,
0.0,-4.12,-13.95,0.1422399999999999,0.2438399999999999,0.127,0.11938,,,,,,
0.0,3.62,-9.72,0.14478,0.2463799999999999,0.12954,0.127,,,,,,
0.0,3.89,-3.09,0.14478,0.2463799999999999,0.12954,0.127,,,,,,
0.0,0.38,-8.29,0.1473199999999999,0.2463799999999999,0.12954,0.127,,,,,,
0.0,2.2,-11.39,0.1473199999999999,0.2463799999999999,0.12954,0.127,,,,,,
0.0,5.64,-0.66,0.1473199999999999,0.2463799999999999,0.12954,0.127,,,,,,
9.22,4.46,-7.38,0.16256,0.254,0.13462,0.12954,,,,,,
0.0,-5.93,-17.94,0.1676399999999999,0.26162,0.1422399999999999,0.13716,,,,,,
0.0,-2.41,-19.1,0.1676399999999999,0.26162,0.1422399999999999,0.13716,,,,,,
0.0,2.28,-9.21,0.1676399999999999,0.26162,0.1422399999999999,0.1397,,,,,,
0.0,0.8,-14.52,0.1676399999999999,0.26416,0.14478,0.1397,,,,,,
0.0,2.4,-12.09,0.1676399999999999,0.26416,0.14478,0.1397,,,,,,
,,,0.1676399999999999,0.26416,0.14478,0.1397,,,,,,
0.0,1.51,-14.07,0.1676399999999999,0.26416,0.14478,0.1397,,,,,,
3.94,1.48,-9.15,0.17018,0.26924,0.1473199999999999,0.1422399999999999,,,,,,
6.76,-1.71,-10.76,0.18796,0.28956,0.16256,0.15748,,,,,,
8.92,3.39,-5.98,0.19304,0.2946399999999999,0.17018,0.1651,,,,,,
9.15,0.57,-15.23,0.2286,0.3302,0.19304,0.19558,,,,,,
0.0,-12.03,-29.95,0.2286,0.3302,0.19304,0.19558,,,,,,
0.0,-7.94,-23.13,0.2286,0.3302,0.19304,0.19558,,,,,,
3.1,3.23,-8.89,0.23876,0.3454399999999999,0.19812,0.20066,,,,,,
10.29,9.23,0.18,0.25654,0.35052,0.20066,0.2082799999999999,,,,,,
7.57,4.84,-1.72,0.2819399999999999,0.40894,0.2311399999999999,0.2311399999999999,,,,,,
18.49,4.01,-0.3,0.30734,0.44704,0.25146,0.24892,,,,,,
2.49,1.22,-4.66,0.33274,0.49022,0.2946399999999999,0.2717799999999999,,,,,,
0.59,-1.74,-9.12,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.0,-0.8,-12.35,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.0,-3.01,-15.59,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.0,-6.29,-18.59,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.0,-5.09,-20.05,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.0,-0.85,-15.9,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.76,1.2,-10.04,0.33274,0.4952999999999999,0.3047999999999999,0.2717799999999999,,,,,,
0.48,2.53,-3.18,0.34036,0.5003799999999999,0.30734,0.2794,,,,,,
4.41,1.29,-6.24,0.34036,0.50292,0.30734,0.2794,,,,,,
2.97,2.68,-11.86,0.3479799999999999,0.51308,0.31496,0.28702,,,,,,
7.84,2.79,-2.25,0.3555999999999999,0.51816,0.31496,0.2946399999999999,,,,,,
2.0,-0.64,-7.27,0.381,0.54864,0.32512,0.32258,,,,,,
1.01,-2.24,-9.52,0.381,0.55118,0.32512,0.32512,,,,,,
0.76,-2.77,-12.26,0.381,0.55372,0.3302,0.32766,,,,,,
0.0,-5.87,-21.95,0.381,0.55372,0.3302,0.32766,,,,,,
0.0,-6.47,-21.24,0.381,0.55372,0.3302,0.32766,,,,,,
0.0,-3.22,-17.52,0.381,0.55626,0.3302,0.3302,,,,,,
0.0,0.72,-15.49,0.38354,0.55626,0.3302,0.3302,,,,,,
0.0,1.26,-12.5,0.38354,0.55626,0.3302,0.3302,,,,,,
0.0,6.46,-5.85,0.38354,0.55626,0.3302,0.3302,,,,,,
0.36,4.88,-6.25,0.38354,0.55626,0.3302,0.3302,,,,,,
0.0,8.08,-5.48,0.38354,0.55626,0.3302,0.33274,,,,,,
1.61,8.56,0.0,0.39116,0.5638799999999999,0.33782,0.33782,,,,,,
0.0,8.62,-3.31,0.39624,0.5689599999999999,0.34036,0.33782,,,,,,
0.11,8.42,1.8,0.39624,0.5689599999999999,0.3429,0.33782,,,,,,
3.64,9.17,2.19,0.3987799999999999,0.57912,0.3479799999999999,0.3429,,,,,,
0.0,11.19,1.43,0.4165599999999999,0.6095999999999999,0.3555999999999999,0.35306,,,,,,
0.0,14.01,3.29,0.4165599999999999,0.6095999999999999,0.3555999999999999,0.35306,,,,,,
16.16,13.01,4.43,0.4165599999999999,0.61214,0.3555999999999999,0.3429,,,,,,
19.89,7.3,-1.65,0.42164,0.63754,0.381,0.33782,,,,,,
0.0,3.8,-10.85,0.42672,0.6527799999999999,0.3937,0.3429,,,,,,
0.0,3.19,-13.34,0.42672,0.6527799999999999,0.3937,0.3429,,,,,,
0.0,4.97,-10.71,0.42672,0.6527799999999999,0.3937,0.3429,,,,,,
0.0,8.24,-9.55,0.42672,0.6527799999999999,0.3937,0.3429,,,,,,
0.0,11.74,-7.07,0.42672,0.6527799999999999,0.3937,0.3429,,,,,,
0.0,10.33,-2.29,0.42672,0.6527799999999999,0.38862,0.3429,,,,,,
0.12,9.18,2.43,0.42672,0.6604,0.38354,0.3429,,,,,,
6.03,7.9,1.07,0.42672,0.6604,0.38354,0.3454399999999999,,,,,,
0.0,10.05,-2.56,0.43688,0.67818,0.39624,0.3479799999999999,,,,,,
3.68,13.22,2.19,0.4445,0.68072,0.3987799999999999,0.3479799999999999,,,,,,
8.08,10.83,-1.7,0.4699,0.70358,0.40894,0.3581399999999999,,,,,,
3.98,-0.62,-6.77,0.4800599999999999,0.7162799999999999,0.4165599999999999,0.3682999999999999,,,,,,
0.0,-0.33,-8.26,0.47752,0.73152,0.4241799999999999,0.37338,,,,,,
0.08,-1.72,-14.82,0.47244,0.7340599999999999,0.4241799999999999,0.37338,,,,,,
0.0,0.56,-15.37,0.4800599999999999,0.74422,0.42672,0.37592,,,,,,
7.45,1.15,-5.46,0.4800599999999999,0.74422,0.42672,0.37592,,,,,,
1.79,-1.02,-16.4,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
0.0,2.59,-7.81,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
0.0,4.42,-11.66,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
0.0,9.04,-9.86,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
0.0,12.05,-2.71,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
0.0,12.43,2.07,0.5054599999999999,0.77724,0.44704,0.40386,,,,,,
8.69,7.37,-6.53,0.51562,0.79502,0.4572,0.4165599999999999,,,,,,
0.0,5.33,-6.9,0.5257799999999999,0.8051799999999999,0.46482,0.4292599999999999,,,,,,
0.0,11.87,0.3,0.5308599999999999,0.8051799999999999,0.46482,0.4292599999999999,,,,,,
0.0,14.8,-1.25,0.5308599999999999,0.8051799999999999,0.46482,0.4292599999999999,,,,,,
0.0,15.61,-0.41,0.5308599999999999,0.8051799999999999,0.46482,0.4292599999999999,,,,,,
0.0,14.49,-0.69,0.5308599999999999,0.80264,0.46482,0.42164,,,,,,
0.0,13.26,0.21,0.5308599999999999,0.8000999999999999,0.46482,0.4165599999999999,,,,,,
0.0,15.69,-3.18,0.5308599999999999,0.8000999999999999,0.46482,0.4114799999999999,,,,,,
0.0,19.39,-1.23,0.5257799999999999,0.8000999999999999,0.46482,0.40132,,,,,,
0.0,20.98,-0.57,0.51562,0.7975599999999999,0.46482,0.3937,,,,,,
0.0,19.46,1.62,0.5003799999999999,0.79248,0.46482,0.381,,,,,,
0.0,19.34,-0.6,0.4826,0.7874,0.46482,0.37084,,,,,,
0.0,22.78,1.46,0.4673599999999999,0.7848599999999999,0.46482,0.3606799999999999,,,,,,
0.0,21.58,3.98,0.44704,0.78232,0.46482,0.35052,,,,,,
0.0,20.2,2.71,0.4317999999999999,0.77724,0.46482,0.33782,,,,,,
0.0,19.31,4.33,0.42164,0.77724,0.45974,0.32766,,,,,,
4.29,17.79,5.72,0.4064,0.76962,0.44704,0.30988,,,,,,
12.01,13.21,0.53,0.3987799999999999,0.76708,0.44704,0.2920999999999999,,,,,,
0.57,13.52,-2.66,0.40132,0.7746999999999999,0.4546599999999999,0.30226,,,,,,
1.45,13.08,2.06,0.40132,0.76708,0.4546599999999999,0.2971799999999999,,,,,,
0.0,9.93,-3.23,0.40386,0.77216,0.4572,0.29972,,,,,,
11.03,8.78,0.79,0.40386,0.76962,0.4572,0.29972,,,,,,
5.52,9.71,-0.21,0.4165599999999999,0.8128,0.48514,0.32004,,,,,,
0.0,13.75,-4.18,0.4165599999999999,0.81788,0.4826,0.32258,,,,,,
3.87,12.34,3.57,0.4165599999999999,0.81788,0.4800599999999999,0.32004,,,,,,
9.51,7.83,2.31,0.43942,0.8483599999999999,0.4927599999999999,0.33782,,,,,,
0.0,13.66,1.41,0.43942,0.8509,0.5003799999999999,0.34036,,,,,,
2.46,12.53,1.09,0.43942,0.8483599999999999,0.5003799999999999,0.33274,,,,,,
0.0,9.71,-3.5,0.4419599999999999,0.85344,0.5054599999999999,0.33782,,,,,,
0.0,9.01,-4.35,0.44704,0.8509,0.50292,0.33782,,,,,,
0.0,13.46,-5.93,0.44704,0.8483599999999999,0.49784,0.33782,,,,,,
0.0,20.42,-1.31,0.44704,0.8483599999999999,0.4952999999999999,0.33782,,,,,,
0.0,19.4,9.05,0.43688,0.84074,0.47752,0.32004,,,,,,
10.54,14.6,0.82,0.4317999999999999,0.83566,0.45974,0.30226,,,,,,
8.88,8.67,-2.98,0.43688,0.86614,0.4876799999999999,0.30988,,,,,,
0.0,12.34,-6.13,0.43688,0.86868,0.4952999999999999,0.31242,,,,,,
0.0,15.45,-2.74,0.43434,0.86868,0.4952999999999999,0.31242,,,,,,
0.0,19.82,0.51,0.41402,0.86868,0.4952999999999999,0.3047999999999999,,,,,,
0.0,23.08,4.23,0.39116,0.86614,0.4952999999999999,0.2794,,,,,,
0.0,18.47,1.49,0.3606799999999999,0.8635999999999999,0.4927599999999999,0.2438399999999999,,,,,,
0.0,11.88,-4.35,0.3606799999999999,0.8458199999999999,0.4876799999999999,0.23876,,,,,,
0.0,20.41,-2.46,0.35306,0.8331199999999999,0.4876799999999999,0.22352,,,,,,
0.0,19.43,5.48,0.32004,0.83058,0.4749799999999999,0.19304,,,,,,
9.93,17.35,3.8,0.3047999999999999,0.8128,0.4572,0.1727199999999999,,,,,,
11.14,13.32,2.08,0.3047999999999999,0.81534,0.45212,0.16002,,,,,,
1.86,12.57,0.54,0.30988,0.7975599999999999,0.4546599999999999,0.15748,,,,,,
1.35,9.79,0.35,0.30988,0.81026,0.46482,0.16256,,,,,,
0.0,14.27,-3.26,0.30988,0.8128,0.46482,0.16256,,,,,,
0.0,19.68,1.98,0.30988,0.8128,0.44958,0.14478,,,,,,
6.23,14.78,1.32,0.2920999999999999,0.81534,0.43434,0.127,,,,,,
7.61,8.84,0.28,0.2971799999999999,0.8255,0.44958,0.13462,,,,,,
0.0,9.7,-0.07,0.3047999999999999,0.8382,0.4572,0.1422399999999999,,,,,,
8.64,8.49,-0.18,0.32258,0.8458199999999999,0.4546599999999999,0.1473199999999999,,,,,,
1.86,6.55,-4.28,0.32258,0.8610599999999999,0.45974,0.16256,,,,,,
1.57,7.91,-1.35,0.32766,0.8763,0.4699,0.1727199999999999,,,,,,
0.0,13.66,-3.48,0.32766,0.8763,0.4622799999999999,0.1651,,,,,,
0.0,14.37,1.81,0.3302,0.8763,0.4546599999999999,0.1676399999999999,,,,,,
1.1,14.71,2.93,0.31496,0.87376,0.43942,0.1523999999999999,,,,,,
0.0,19.02,-1.31,0.30226,0.8763,0.4241799999999999,0.1473199999999999,,,,,,
0.0,23.16,0.38,0.2844799999999999,0.8763,0.42164,0.12446,,,,,,
0.0,27.11,3.07,0.25146,0.8763,0.4064,0.07874,,,,,,
0.0,26.55,8.21,0.2057399999999999,0.8559800000000001,0.37846,0.02286,,,,,,
3.95,23.66,6.76,0.17526,0.8382,0.35306,0.0,,,,,,
0.5,21.26,7.78,0.14478,0.80772,0.32512,0.0,,,,,,
0.0,21.04,4.87,0.127,0.79502,0.30734,0.0,,,,,,
0.0,21.34,4.04,0.09906,0.7797799999999999,0.2717799999999999,0.0,,,,,,
0.0,24.63,3.0,0.0635,0.75692,0.23622,0.0,,,,,,
0.0,25.5,4.41,0.0304799999999999,0.72644,0.1905,0.0,,,,,,
0.0,21.63,2.16,0.0,0.67818,0.1422399999999999,0.0,,,,,,
0.0,20.38,-2.59,0.0,0.6604,0.1041399999999999,0.0,,,,,,
0.0,18.7,3.13,0.0,0.62992,0.0635,0.0,,,,,,
5.35,17.4,5.27,0.0,0.5969,0.0431799999999999,0.0,,,,,,
7.78,12.13,-1.53,0.0,0.58674,0.03302,0.0,,,,,,
0.38,6.4,-4.45,0.0,0.59944,0.0380999999999999,0.0,,,,,,
0.0,11.3,1.19,0.0,0.6095999999999999,0.0431799999999999,0.0,,,,,,
0.0,16.69,-0.51,0.0,0.6095999999999999,0.04064,0.0,,,,,,
0.0,17.55,4.77,0.0,0.60198,0.0304799999999999,0.0,,,,,,
1.59,20.35,1.83,0.0,0.59944,0.02032,0.0,,,,,,
0.0,23.39,5.84,0.0,0.57658,0.0,0.0,,,,,,
0.0,26.1,4.21,0.0,0.5334,0.0,0.0,,,,,,
0.0,22.72,5.67,0.0,0.4876799999999999,0.0,0.0,,,,,,
0.0,19.0,3.12,0.0,0.46482,0.0,0.0,,,,,,
0.0,18.43,1.3,0.0,0.46482,0.0,0.0,,,,,,
0.0,23.31,1.98,0.0,0.43688,0.0,0.0,,,,,,
0.0,24.84,3.5,0.0,0.3987799999999999,0.0,0.0,,,,,,
0.0,27.04,5.02,0.0,0.3581399999999999,0.0,0.0,,,,,,
0.0,28.77,6.16,0.0,0.31496,0.0,0.0,,,,,,
0.0,26.2,8.88,0.0,0.2717799999999999,0.0,0.0,,,,,,
2.59,22.87,6.51,0.0,0.23876,0.0,0.0,,,,,,
0.0,28.08,4.55,0.0,0.19304,0.0,0.0,,,,,,
0.0,30.76,7.18,0.0,0.1473199999999999,0.0,0.0,,,,,,
0.0,30.1,9.62,0.0,0.0,0.0,0.0,,,,,,
0.0,29.8,9.18,0.0,0.0,0.0,0.0,,,,,,
0.0,30.7,11.15,0.0,0.0,0.0,0.0,,,,,,
0.0,30.47,7.35,0.0,0.0,0.0,0.0,,,,,,
0.0,29.73,7.45,0.0,0.0,0.0,0.0,,,,,,
0.0,27.45,5.3,0.0,0.0,0.0,0.0,,,,,,
0.0,27.21,6.77,0.0,0.0,0.0,0.0,,,,,,
0.72,24.81,5.13,0.0,0.0,0.0,0.0,,,,,,
5.54,14.99,5.32,0.0,0.0,0.0,0.0,,,,,,
0.0,22.84,2.79,0.0,0.0,0.0,0.0,,,,,,
0.0,26.81,4.63,0.0,0.0,0.0,0.0,,,,,,
0.0,27.58,6.9,0.0,0.0,0.0,0.0,,,,,,
0.0,26.22,10.8,0.0,0.0,0.0,0.0,,,,,,
0.0,26.3,6.35,0.0,0.0,0.0,0.0,,,,,,
0.0,30.79,7.94,0.0,0.0,0.0,0.0,,,,,,
0.0,33.06,9.78,0.0,0.0,0.0,0.0,,,,,,
0.0,33.48,10.38,0.0,0.0,0.0,0.0,,,,,,
0.0,30.86,10.1,0.0,0.0,0.0,0.0,,,,,,
0.0,27.13,5.59,0.0,0.0,0.0,0.0,,,,,,
0.0,27.89,5.22,0.0,0.0,0.0,0.0,,,,,,
0.0,30.36,7.39,0.0,0.0,0.0,0.0,,,,,,
0.0,32.39,8.27,0.0,0.0,0.0,0.0,,,,,,
0.0,31.25,11.53,0.0,0.0,0.0,0.0,,,,,,
0.0,28.05,6.71,0.0,0.0,0.0,0.0,,,,,,
0.0,26.83,7.53,0.0,0.0,0.0,0.0,,,,,,
0.0,26.44,6.94,0.0,0.0,0.0,0.0,,,,,,
0.0,30.47,5.79,0.0,0.0,0.0,0.0,,,,,,
0.0,32.02,10.29,0.0,0.0,0.0,0.0,,,,,,
0.0,32.14,12.4,0.0,0.0,0.0,0.0,,,,,,
0.0,33.88,9.39,0.0,0.0,0.0,0.0,,,,,,
0.0,34.18,10.64,0.0,0.0,0.0,0.0,,,,,,
0.0,35.47,10.11,0.0,0.0,0.0,0.0,,,,,,
0.0,34.75,14.19,0.0,0.0,0.0,0.0,,,,,,
0.0,34.58,13.79,0.0,0.0,0.0,0.0,,,,,,
0.0,34.17,12.27,0.0,0.0,0.0,0.0,,,,,,
0.0,32.77,17.64,0.0,0.0,0.0,0.0,,,,,,
0.0,30.81,13.56,0.0,0.0,0.0,0.0,,,,,,
0.0,31.86,11.18,0.0,0.0,0.0,0.0,,,,,,
0.0,33.65,9.96,0.0,0.0,0.0,0.0,,,,,,
0.0,34.17,10.51,0.0,0.0,0.0,0.0,,,,,,
0.0,34.3,11.32,0.0,0.0,0.0,0.0,,,,,,
0.0,33.92,12.99,0.0,0.0,0.0,0.0,,,,,,
0.0,32.75,13.61,0.0,0.0,0.0,0.0,,,,,,
1.14,33.56,12.71,0.0,0.0,0.0,0.0,,,,,,
0.42,33.24,15.57,0.0,0.0,0.0,0.0,,,,,,
0.0,32.0,15.5,0.0,0.0,0.0,0.0,,,,,,
0.0,32.69,15.44,0.0,0.0,0.0,0.0,,,,,,
0.0,33.63,10.97,0.0,0.0,0.0,0.0,,,,,,
0.0,33.9,11.24,0.0,0.0,0.0,0.0,,,,,,
0.0,32.4,12.89,0.0,0.0,0.0,0.0,,,,,,
4.8,30.01,14.94,0.0,0.0,0.0,0.0,,,,,,
7.33,27.6,14.06,0.0,0.0,0.0,0.0,,,,,,
4.79,28.79,11.69,0.0,0.0,0.0,0.0,,,,,,
0.0,29.27,10.75,0.0,0.0,0.0,0.0,,,,,,
0.0,31.24,10.22,0.0,0.0,0.0,0.0,,,,,,
0.0,31.94,10.81,0.0,0.0,0.0,0.0,,,,,,
0.0,32.99,12.59,0.0,0.0,0.0,0.0,,,,,,
0.0,34.01,11.03,0.0,0.0,0.0,0.0,,,,,,
0.0,33.61,10.53,0.0,0.0,0.0,0.0,,,,,,
0.0,32.66,12.51,0.0,0.0,0.0,0.0,,,,,,
0.0,32.43,10.91,0.0,0.0,0.0,0.0,,,,,,
0.0,31.31,12.64,0.0,0.0,0.0,0.0,,,,,,
0.0,30.48,8.41,0.0,0.0,0.0,0.0,,,,,,
0.0,28.54,12.85,0.0,0.0,0.0,0.0,,,,,,
0.85,27.71,11.76,0.0,0.0,0.0,0.0,,,,,,
0.0,28.57,11.01,0.0,0.0,0.0,0.0,,,,,,
0.0,29.02,11.24,0.0,0.0,0.0,0.0,,,,,,
0.0,30.78,11.12,0.0,0.0,0.0,0.0,,,,,,
0.85,31.54,11.98,0.0,0.0,0.0,0.0,,,,,,
0.74,31.08,14.78,0.0,0.0,0.0,0.0,,,,,,
0.0,28.79,10.8,0.0,0.0,0.0,0.0,,,,,,
0.0,27.38,10.69,0.0,0.0,0.0,0.0,,,,,,
0.0,27.22,5.14,0.0,0.0,0.0,0.0,,,,,,
0.0,29.01,8.22,0.0,0.0,0.0,0.0,,,,,,
0.0,30.39,7.45,0.0,0.0,0.0,0.0,,,,,,
0.0,30.95,6.38,0.0,0.0,0.0,0.0,,,,,,
0.0,31.34,9.97,0.0,0.0,0.0,0.0,,,,,,
0.0,30.97,8.42,0.0,0.0,0.0,0.0,,,,,,
0.0,31.16,8.94,0.0,0.0,0.0,0.0,,,,,,
0.0,28.38,13.48,0.0,0.0,0.0,0.0,,,,,,
0.0,29.39,9.03,0.0,0.0,0.0,0.0,,,,,,
0.0,30.69,7.72,0.0,0.0,0.0,0.0,,,,,,
0.0,33.18,9.38,0.0,0.0,0.0,0.0,,,,,,
0.0,33.07,8.45,0.0,0.0,0.0,0.0,,,,,,
0.0,33.41,7.42,0.0,0.0,0.0,0.0,,,,,,
0.0,33.53,9.47,0.0,0.0,0.0,0.0,,,,,,
0.0,33.49,13.41,0.0,0.0,0.0,0.0,,,,,,
0.0,29.95,13.65,0.0,0.0,0.0,0.0,,,,,,
0.0,30.72,8.71,0.0,0.0,0.0,0.0,,,,,,
0.0,32.71,7.75,0.0,0.0,0.0,0.0,,,,,,
0.0,33.53,8.7,0.0,0.0,0.0,0.0,,,,,,
0.0,34.73,8.63,0.0,0.0,0.0,0.0,,,,,,
0.0,33.51,10.55,0.0,0.0,0.0,0.0,,,,,,
0.0,32.25,8.34,0.0,0.0,0.0,0.0,,,,,,
0.0,31.01,6.9,0.0,0.0,0.0,0.0,,,,,,
0.0,30.08,12.07,0.0,0.0,0.0,0.0,,,,,,
0.0,28.12,9.28,0.0,0.0,0.0,0.0,,,,,,
0.0,27.45,10.83,0.0,0.0,0.0,0.0,,,,,,
0.0,30.49,9.73,0.0,0.0,0.0,0.0,,,,,,
0.0,30.68,8.37,0.0,0.0,0.0,0.0,,,,,,
0.0,27.83,9.24,0.0,0.0,0.0,0.0,,,,,,
3.66,25.15,10.38,0.0,0.0,0.0,0.0,,,,,,
14.96,17.39,8.32,0.0,0.0,0.0,0.0,,,,,,
1.13,16.34,2.43,0.0,0.00508,0.00254,0.0,,,,,,
0.0,22.12,1.32,0.0,0.0,0.0,0.0,,,,,,
0.0,24.46,3.06,0.0,0.0,0.0,0.0,,,,,,
7.79,20.38,3.86,0.0,0.0,0.0,0.0,,,,,,
0.0,21.31,0.02,0.0,0.01016,0.0,0.0,,,,,,
0.0,21.25,5.96,0.0,0.0,0.0,0.0,,,,,,
9.08,18.07,1.77,0.0,0.01016,0.0,0.0,,,,,,
3.36,9.47,-0.86,0.0,0.0152399999999999,0.0,0.0,,,,,,
19.45,8.08,1.71,0.0,0.02794,0.0127,0.0,,,,,,
0.83,12.58,1.49,0.0254,0.0431799999999999,0.0304799999999999,0.0177799999999999,,,,,,
0.0,16.05,-0.9,0.0152399999999999,0.0355599999999999,0.02794,0.0127,,,,,,
0.0,18.2,0.5,0.00508,0.03302,0.0254,0.0076199999999999,,,,,,
0.0,18.7,4.35,0.0,0.02794,0.02032,0.0,,,,,,
0.0,19.78,4.36,0.0,0.02286,0.02032,0.0,,,,,,
2.29,18.22,3.64,0.0,0.0076199999999999,0.0127,0.0,,,,,,
4.12,12.04,2.62,0.0,0.0,0.0,0.0,,,,,,
0.0,10.74,-3.1,0.0,0.00508,0.00508,0.0,,,,,,
0.0,13.62,-4.46,0.0,0.0076199999999999,0.00254,0.00254,,,,,,
0.0,15.3,-0.53,0.0,0.0076199999999999,0.00254,0.0,,,,,,
0.0,17.49,-0.67,0.0,0.00508,0.0,0.0,,,,,,
0.0,16.1,-1.47,0.0,0.0,0.0,0.0,,,,,,
0.0,20.64,-0.77,0.0,0.0,0.0,0.0,,,,,,
0.0,17.83,0.28,0.0,0.0,0.0,0.0,,,,,,
0.0,10.89,-3.0,0.0,0.0,0.0,0.0,,,,,,
0.0,18.01,-2.55,0.0,0.0,0.0,0.0,,,,,,
0.0,20.19,-2.01,0.0,0.0,0.0,0.0,,,,,,
0.0,17.72,1.55,0.0,0.0,0.0,0.0,,,,,,
0.0,15.35,-5.76,0.0,0.0,0.0,0.0,,,,,,
1.69,13.67,-1.8,0.0,0.0,0.0,0.0,,,,,,
0.0,16.02,-7.19,0.0,0.00508,0.00508,0.0,,,,,,
0.0,21.25,-4.31,0.0,0.00254,0.00254,0.0,,,,,,
0.0,21.35,-3.89,0.0,0.0,0.0,0.0,,,,,,
0.0,22.89,-2.08,0.0,0.0,0.0,0.0,,,,,,
0.0,21.87,-1.08,0.0,0.0,0.0,0.0,,,,,,
0.0,21.1,2.43,0.0,0.0,0.0,0.0,,,,,,
0.0,8.12,-1.74,0.0,0.00508,0.00508,0.0,,,,,,
0.0,17.37,0.53,0.0,0.00254,0.00254,0.0,,,,,,
0.0,17.39,1.57,0.0,0.0,0.0,0.0,,,,,,
0.0,17.31,-1.03,0.0,0.0,0.0,0.0,,,,,,
0.0,20.8,-2.94,0.0,0.0,0.0,0.0,,,,,,
0.0,19.54,-1.35,0.0,0.0,0.0,0.0,,,,,,
0.0,16.15,-4.22,0.0,0.0,0.0,0.0,,,,,,
0.0,17.5,-2.94,0.0,0.0,0.0,0.0,,,,,,
0.0,19.8,-2.5,0.0,0.0,0.0,0.0,,,,,,
0.0,15.92,-1.81,0.0,0.0,0.0,0.0,,,,,,
0.0,11.61,-6.83,0.0,0.0,0.0,0.0,,,,,,
0.0,16.75,0.85,0.0,0.0,0.0,0.0,,,,,,
0.0,17.74,1.2,0.0,0.0,0.0,0.0,,,,,,
0.0,16.76,7.0,0.0,0.0,0.0,0.0,,,,,,
0.0,13.42,5.14,0.0,0.0,0.0,0.0,,,,,,
2.24,9.73,2.33,0.00508,0.00508,0.00508,0.0,,,,,,
2.0,8.6,-0.32,0.0076199999999999,0.0127,0.01016,0.0,,,,,,
0.0,3.94,-5.78,0.0127,0.0177799999999999,0.0127,0.0076199999999999,,,,,,
0.0,7.29,-10.88,0.0127,0.0177799999999999,0.0127,0.0076199999999999,,,,,,
0.0,15.2,-2.85,0.0127,0.0177799999999999,0.0127,0.0076199999999999,,,,,,
0.0,12.86,-2.76,0.0152399999999999,0.0177799999999999,0.0152399999999999,0.0076199999999999,,,,,,
0.0,11.28,-5.06,0.0127,0.0177799999999999,0.0152399999999999,0.00508,,,,,,
0.0,12.87,-7.15,0.0127,0.0177799999999999,0.0152399999999999,0.00508,,,,,,
0.0,17.41,-4.37,0.0127,0.0177799999999999,0.0152399999999999,0.00254,,,,,,
0.0,15.27,1.75,0.0127,0.0177799999999999,0.0152399999999999,0.0,,,,,,
0.0,15.6,-4.8,0.0127,0.0177799999999999,0.0152399999999999,0.0,,,,,,
8.53,14.09,7.04,0.0127,0.0177799999999999,0.0152399999999999,0.0,,,,,,
25.32,10.46,-1.51,0.0177799999999999,0.04572,0.0380999999999999,0.0,,,,,,
0.92,0.37,-9.53,0.0355599999999999,0.09144,0.06858,0.0177799999999999,,,,,,
0.0,2.09,-10.49,0.0355599999999999,0.09144,0.06858,0.0177799999999999,,,,,,
0.0,5.83,-4.4,0.0355599999999999,0.09144,0.0635,0.0177799999999999,,,,,,
0.0,12.06,3.23,0.0355599999999999,0.09144,0.0609599999999999,0.0177799999999999,,,,,,
0.0,17.3,1.4,0.0355599999999999,0.09144,0.0609599999999999,0.0177799999999999,,,,,,
0.0,17.43,0.44,0.03302,0.09144,0.05588,0.0177799999999999,,,,,,
0.0,17.03,2.11,0.03302,0.09144,0.05334,0.0152399999999999,,,,,,
0.0,12.83,-2.05,0.02794,0.09144,0.0508,0.01016,,,,,,
0.0,16.14,-1.04,0.0254,0.09144,0.04826,0.01016,,,,,,
1.26,14.43,2.62,0.0254,0.0888999999999999,0.0431799999999999,0.0076199999999999,,,,,,
0.0,7.57,-6.24,0.0254,0.09398,0.04826,0.00508,,,,,,
